,Generation ->,,,,,,,,,,,,,,,,Consumption ->,,,,Storage input ->,,,,State of charge ->,,,,Dual Value,Reserves ->
hour,offshore_f,offshore_g,onshore,pv_g,pv_c,river,lake,biogas1,biogas2,ocgt,ccgt,nuc,h2_ccgt,phs,battery1,battery4,electrolysis,hydrogen,SC,electricity_demand,pump,elecStr1,elecStr4,hydrogen,pump,elecStr1,elecStr4,hydrogen,elec balance,lake,phs,ocgt,ccgt,nuc,h2_ccgt,SC
,floating offshore wind,ground-based offshore wind,onshore wind,pv grounded,pv commercial,run-of-river hydro,lake and reservoirs,biogas for ocgt,biogas for ccgt,open cycle gas-turbine,combined cycle gas turbine,nuclear,combined cycle gas turbine using hydrogen,pumped hydroelectric energy storage,1 hour battery,4 hours battery,electrolysis,hydrogen removed from storage,synchronous condenser,electricity_demand,phs,battery1,battery4,hydrogen,phs,battery1,battery4,hydrogen,,lake and reservoirs,pumped hydroelectric energy storage,open cycle gas-turbine,combined cycle gas turbine,nuclear,combined cycle gas turbine using hydrogen,synchronous condenser
,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-th,GWh-th,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-th,GW,GWe,GWe,GWe,GWth,GWe,GWe,GWe,GWth,Euros/MWe
5434,0.53,5.24,23.01,50.56,0.0,2.3,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,14.65,0.0,0.0,54.68,0.0,0.0,12.39,10.09,98.55,0.0,22.3,8579.56,15.53,0.0,7.2,0.94,0.0,0.0,0.0,0.0
5435,0.7,5.31,22.57,48.99,0.0,2.35,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,21.42,0.0,0.0,56.33,0.0,0.0,0.0,16.85,98.55,0.0,33.45,8589.65,15.53,0.0,7.2,0.95,0.0,0.0,0.0,0.0
5436,1.08,5.43,22.53,45.14,0.0,2.52,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,10.86,0.0,0.0,58.86,0.0,0.0,8.32,6.29,98.55,0.0,33.45,8606.5,15.53,0.0,7.2,0.98,0.0,0.0,0.0,0.0
5437,1.59,5.52,22.86,40.61,0.0,2.57,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,4.57,0.0,0.0,62.44,0.0,0.0,9.58,0.0,98.55,0.0,40.93,8612.79,15.53,0.0,7.2,1.02,0.0,0.0,0.0,0.0
5438,2.0,5.52,22.91,33.23,0.0,2.45,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.87,0.7,0.0,65.91,0.0,0.0,0.0,0.0,98.55,0.0,49.55,8612.79,15.53,0.0,7.2,1.06,0.0,0.0,0.0,0.0
5439,2.23,5.51,22.51,23.69,0.0,2.44,0.0,0.0,0.0,0.0,0.0,4.96,0.0,5.09,0.0,0.0,0.0,4.57,0.0,66.43,0.0,0.0,0.0,0.0,98.55,0.0,49.55,8612.09,19.18,6.15,2.11,0.0,0.0,0.0,0.0,0.0
5440,2.43,5.53,21.78,14.62,0.0,2.45,12.71,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,64.49,0.0,0.0,0.0,0.0,92.9,0.0,49.55,8607.52,19.18,0.0,7.2,0.0,1.04,0.0,0.0,0.0
5441,2.7,5.46,19.61,6.21,0.0,2.59,12.86,0.0,0.0,0.0,0.0,4.96,0.0,7.2,0.0,0.74,0.0,4.57,0.0,62.33,0.0,0.0,0.0,0.0,92.9,0.0,49.55,8602.96,40.55,0.0,0.0,8.22,0.0,0.0,0.0,0.0
5442,2.78,5.28,18.75,0.77,0.0,2.62,12.86,0.0,0.0,0.0,0.0,4.96,8.09,7.2,0.0,0.0,0.0,18.75,0.0,63.3,0.0,0.0,0.0,0.0,84.9,0.0,48.77,8598.39,40.55,0.0,0.0,8.23,0.0,0.0,0.0,0.0
5443,2.7,4.93,18.43,0.0,0.0,2.7,12.86,0.0,0.0,0.0,0.0,4.96,0.43,7.2,0.0,12.39,0.0,5.32,0.0,66.59,0.0,0.0,0.0,0.0,76.9,0.0,48.77,8579.64,40.55,0.0,0.0,8.27,0.0,0.0,0.0,0.0
5444,2.56,4.15,18.06,0.0,0.0,2.67,12.86,0.0,0.0,0.0,0.0,4.96,11.4,7.2,0.0,2.28,0.0,24.57,0.0,66.14,0.0,0.0,0.0,0.0,68.9,0.0,35.73,8574.31,40.55,0.0,0.0,8.26,0.0,0.0,0.0,0.0
5445,2.32,3.33,17.64,0.0,0.0,2.71,12.86,0.0,0.0,0.0,0.0,4.96,1.58,7.2,0.0,12.39,0.0,7.34,0.0,64.97,0.0,0.0,0.0,0.0,60.9,0.0,33.33,8549.75,40.55,0.0,0.0,8.25,0.0,0.0,0.0,0.0
5446,2.19,2.92,16.76,0.0,0.0,2.72,12.86,0.0,0.0,0.0,0.0,4.96,0.0,7.2,0.0,11.78,0.0,4.57,0.0,61.39,0.0,0.0,0.0,0.0,52.9,0.0,20.29,8542.41,40.55,0.0,0.0,8.21,0.0,0.0,0.0,0.0
5447,2.29,3.04,16.06,0.0,0.0,2.76,12.86,0.0,0.0,0.0,0.0,4.96,4.09,7.2,0.0,4.34,0.0,11.75,0.0,57.6,0.0,0.0,0.0,0.0,44.9,0.0,7.89,8537.84,40.55,0.0,0.0,8.17,0.0,0.0,0.0,0.0
5448,2.57,3.72,15.65,0.0,0.0,2.62,12.86,0.0,0.0,0.0,0.0,4.96,0.0,7.2,0.0,3.15,0.0,4.57,0.0,52.74,0.0,0.0,0.0,0.0,36.9,0.0,3.32,8526.09,40.55,0.0,0.0,8.11,0.0,0.0,0.0,0.0
5449,2.8,4.54,15.74,0.0,0.0,2.44,12.86,0.0,0.0,0.0,0.0,4.96,0.0,5.26,0.0,0.0,0.0,4.57,0.0,48.59,0.0,0.0,0.0,0.0,28.9,0.0,0.0,8521.53,19.18,0.0,1.94,0.0,0.0,0.0,0.0,6.13
5450,2.84,5.1,16.97,0.0,0.0,2.19,3.78,0.0,0.0,0.0,0.0,4.96,0.0,7.2,0.0,0.0,0.0,4.57,0.0,43.04,0.0,0.0,0.0,0.0,23.05,0.0,0.0,8516.96,19.18,0.0,0.0,0.0,0.0,0.0,8.01,0.0
5451,2.79,5.75,18.85,0.0,0.0,2.06,6.62,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,41.03,0.0,0.0,0.0,0.0,15.05,0.0,0.0,8512.4,19.18,0.0,7.2,0.0,0.0,0.0,0.79,0.0
5452,2.87,6.71,21.27,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,4.96,0.0,2.06,0.0,0.0,0.0,4.57,0.0,39.94,0.0,0.0,0.0,0.0,15.05,0.0,0.0,8507.83,19.18,2.84,5.14,0.0,0.0,0.0,0.0,0.0
5453,3.06,7.78,22.08,1.59,0.0,2.05,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,1.64,2.93,0.0,39.33,0.0,0.0,0.0,0.0,12.76,0.0,0.0,8503.26,15.53,0.0,7.2,0.77,0.0,0.0,0.0,0.0
5454,3.21,8.19,18.55,8.51,0.0,1.94,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.58,0.99,0.0,40.59,0.0,0.0,0.0,0.0,12.76,0.0,0.0,8500.34,15.53,0.0,7.2,0.78,0.0,0.0,0.0,0.0
5455,3.32,8.63,19.32,19.61,0.0,1.98,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,10.4,0.0,0.0,43.96,0.0,0.0,0.0,5.83,12.76,0.0,0.0,8499.35,15.53,0.0,7.2,0.82,0.0,0.0,0.0,0.0
5456,3.54,9.53,24.5,31.23,0.0,1.99,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,20.36,0.0,0.0,48.61,0.0,0.0,0.0,15.79,12.76,0.0,0.0,8505.18,15.53,0.0,7.2,0.87,0.0,0.0,0.0,0.0
5457,3.61,10.19,28.53,40.04,0.0,2.08,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,13.19,0.0,0.0,52.89,6.55,0.0,12.39,8.63,12.76,0.0,0.0,8520.97,15.53,0.0,7.2,0.92,0.0,0.0,0.0,0.0
5458,3.6,10.57,31.71,44.28,0.0,2.1,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,26.9,0.0,0.0,55.84,0.0,0.0,5.51,22.34,18.65,0.0,11.15,8529.6,15.53,0.0,7.2,0.95,0.0,0.0,0.0,0.0
5459,3.64,10.77,34.19,44.69,0.0,2.14,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,22.92,0.0,0.0,57.44,0.0,0.0,12.39,18.35,18.65,0.0,16.1,8551.94,15.53,0.0,7.2,0.97,0.0,0.0,0.0,0.0
5460,3.68,10.67,35.37,41.93,0.0,2.31,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,18.21,0.0,0.0,59.6,2.64,0.0,12.39,13.64,18.65,0.0,27.25,8570.29,15.53,0.0,7.2,0.99,0.0,0.0,0.0,0.0
5461,3.71,10.35,35.1,36.71,0.0,2.41,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,22.42,0.0,0.0,62.92,0.0,0.0,0.43,17.86,21.03,0.0,38.4,8583.93,15.53,0.0,7.2,1.03,0.0,0.0,0.0,0.0
5462,3.64,9.87,33.53,30.36,0.0,2.25,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,4.57,0.0,0.0,66.56,0.0,0.0,11.96,0.0,21.03,0.0,38.79,8601.79,15.53,0.0,7.2,1.07,0.0,0.0,0.0,0.0
5463,3.66,9.55,31.56,24.71,0.0,2.09,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,4.57,0.0,0.0,67.03,3.41,0.0,0.0,0.0,21.03,0.0,49.55,8601.79,15.53,0.0,7.2,1.07,0.0,0.0,0.0,0.0
5464,3.66,9.28,27.54,15.77,0.0,1.98,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,1.74,0.0,4.57,0.0,64.94,0.0,0.0,0.0,0.0,24.1,0.0,49.55,8601.79,19.18,1.05,7.2,0.0,0.0,0.0,0.0,0.0
5465,3.5,9.05,24.05,6.3,0.0,2.06,0.56,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,12.39,0.0,4.57,0.0,62.87,0.0,0.0,0.0,0.0,24.1,0.0,47.72,8597.23,19.18,0.0,7.2,0.0,1.03,0.0,0.0,0.0
5466,3.26,9.31,23.61,0.69,0.0,1.99,0.67,0.0,0.0,0.0,0.0,4.96,0.0,7.11,0.0,12.39,0.0,4.57,0.0,63.99,0.0,0.0,0.0,0.0,24.1,0.0,34.68,8592.66,19.18,0.0,0.09,0.0,8.15,0.0,0.0,0.0
5467,3.21,10.12,25.4,0.0,0.0,1.97,12.86,0.0,0.0,0.0,0.0,4.96,0.0,7.07,0.0,1.57,0.0,4.57,0.0,67.16,0.0,0.0,0.0,0.0,16.2,0.0,21.64,8588.09,19.18,0.0,0.13,0.0,8.15,0.0,0.0,0.0
5468,3.24,11.13,28.93,0.0,0.0,2.07,4.05,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,12.39,0.0,4.57,0.0,66.76,0.0,0.0,0.0,0.0,8.34,0.0,19.99,8583.53,19.18,0.0,7.2,0.0,1.07,0.0,0.0,0.0
5469,3.3,11.49,31.75,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,4.96,0.0,5.43,0.0,6.6,0.0,4.57,0.0,65.59,0.0,0.0,0.0,0.0,8.34,0.0,6.95,8578.96,19.18,0.0,1.77,0.0,6.49,0.0,0.0,0.0
5470,3.5,11.64,33.36,0.0,0.0,2.21,4.07,0.0,0.0,0.0,0.0,4.96,0.0,2.07,0.0,0.0,0.0,4.57,0.0,61.81,0.0,0.0,0.0,0.0,2.3,0.0,0.0,8574.39,19.18,0.0,5.13,0.0,0.0,0.0,3.09,0.0
5471,3.7,11.84,34.52,0.0,0.0,2.29,0.57,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,57.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8569.83,19.18,0.0,7.2,0.97,0.0,0.0,0.0,0.0
5472,3.73,11.63,34.97,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,2.75,1.82,0.0,53.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8565.26,15.53,0.0,7.2,0.92,0.0,0.0,0.0,0.0
5473,3.72,11.13,33.87,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,4.6,0.0,0.0,49.7,0.0,0.0,0.0,0.04,0.0,0.0,0.0,8563.44,15.53,0.0,7.2,0.88,0.0,0.0,0.0,0.0
5474,3.87,11.55,33.59,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,9.23,0.0,0.0,43.73,0.0,0.0,0.0,4.66,0.0,0.0,0.0,8563.48,15.53,0.0,7.2,0.82,0.0,0.0,0.0,0.0
5475,4.11,12.01,35.42,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,12.57,0.0,0.0,41.8,0.0,0.0,0.0,8.01,0.0,0.0,0.0,8568.14,15.53,0.0,7.2,0.79,0.0,0.0,0.0,0.0
5476,4.29,12.51,37.09,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,15.04,0.0,0.0,40.72,0.0,0.0,0.0,10.47,0.0,0.0,0.0,8576.14,15.53,0.0,7.2,0.78,0.0,0.0,0.0,0.0
5477,4.41,12.63,35.41,2.08,0.0,1.96,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,15.91,0.0,0.0,40.24,0.0,0.0,0.0,11.34,0.0,0.0,0.0,8586.61,15.53,0.0,7.2,0.78,0.0,0.0,0.0,0.0
5478,4.46,12.06,29.69,11.29,0.0,1.92,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,17.29,0.0,0.0,41.32,0.0,0.0,0.0,12.73,0.0,0.0,0.0,8597.96,15.53,0.0,7.2,0.79,0.0,0.0,0.0,0.0
5479,4.59,10.72,32.52,25.89,0.0,2.02,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,26.9,0.0,0.0,44.22,0.61,0.0,0.0,22.34,0.0,0.0,0.0,8610.68,12.58,0.0,7.2,0.82,0.0,0.0,0.0,0.0
5480,4.77,10.2,39.04,40.06,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,48.24,6.55,0.0,4.88,22.34,0.55,0.0,0.0,8633.02,-0.0,0.0,7.2,0.86,0.0,0.0,0.0,0.0
5481,4.8,10.71,43.86,48.65,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,52.02,6.55,0.0,12.39,22.34,6.44,0.0,4.39,8655.36,-0.0,0.0,7.2,0.91,0.0,0.0,0.0,0.0
5482,4.75,11.36,47.54,52.21,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,54.69,6.55,0.0,12.39,22.34,12.33,0.0,15.54,8677.7,-0.0,0.0,7.2,0.94,0.0,0.0,0.0,0.0
5483,4.66,11.73,50.14,50.24,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,56.64,6.55,0.0,12.39,22.34,18.23,0.0,26.69,8700.03,-0.0,0.0,7.2,0.96,0.0,0.0,0.0,0.0
5484,4.54,12.03,51.03,45.76,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,58.58,6.55,0.0,12.39,22.34,24.12,0.0,37.84,8722.37,-0.0,0.0,7.2,0.98,0.0,0.0,0.0,0.0
5485,4.42,12.01,48.65,37.17,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,61.58,6.55,0.0,0.63,22.34,30.01,0.0,48.99,8744.71,-0.0,0.0,7.2,1.01,0.0,0.0,0.0,0.0
5486,4.28,11.77,43.72,28.12,0.0,2.34,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,22.52,0.0,0.0,65.17,0.0,0.0,0.0,17.95,35.91,0.0,49.55,8767.05,15.53,0.0,7.2,1.05,0.0,0.0,0.0,0.0
5487,4.17,11.34,37.74,22.18,0.0,2.34,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,12.69,0.0,0.0,65.8,0.0,0.0,0.0,8.12,35.91,0.0,49.55,8785.0,15.53,0.0,7.2,1.06,0.0,0.0,0.0,0.0
5488,4.03,10.48,33.83,14.63,0.0,2.23,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,4.8,0.0,0.0,63.75,0.0,0.0,0.0,0.24,35.91,0.0,49.55,8793.12,15.53,0.0,7.2,1.04,0.0,0.0,0.0,0.0
5489,3.85,9.41,30.89,5.97,0.0,2.28,0.0,0.0,0.0,0.0,0.0,4.96,0.0,7.13,0.0,3.32,4.57,0.0,0.0,61.72,0.0,0.0,0.0,0.0,35.91,0.0,49.55,8793.36,15.53,0.0,0.07,0.0,8.15,0.0,0.0,0.0
5490,3.6,9.04,29.43,0.63,0.0,2.24,0.0,0.0,0.0,0.0,0.0,4.96,0.0,6.7,0.0,12.39,4.57,0.0,0.0,62.9,0.0,0.0,0.0,0.0,27.98,0.0,46.06,8793.36,15.53,0.0,0.5,0.0,7.73,0.0,0.0,0.0
5491,3.57,9.79,31.54,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,4.96,0.0,1.97,0.0,12.39,0.0,4.57,0.0,66.45,0.0,0.0,0.0,0.0,20.53,0.0,33.02,8793.36,15.53,0.0,5.23,0.0,0.0,0.0,0.0,3.04
5492,3.63,10.59,36.25,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,4.96,0.0,7.08,0.0,8.03,4.57,0.0,0.0,66.75,0.0,0.0,0.0,0.0,18.34,0.0,19.98,8788.79,15.53,0.0,0.12,0.0,8.15,0.0,0.0,0.0
5493,3.37,10.81,38.33,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,4.96,0.0,4.88,0.0,0.68,0.0,4.57,0.0,65.36,0.0,0.0,0.0,0.0,10.48,0.0,11.52,8788.79,15.53,0.0,2.32,0.0,5.93,0.0,0.0,0.0
5494,2.89,10.21,37.07,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,10.27,4.57,0.0,0.0,61.63,0.0,0.0,0.0,0.0,5.05,0.0,10.81,8784.23,15.53,0.0,7.2,0.0,1.01,0.0,0.0,0.0
5495,2.49,9.57,35.71,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,4.96,0.0,4.55,0.0,0.0,1.68,2.89,0.0,57.46,0.0,0.0,0.0,0.0,5.05,0.0,0.0,8784.23,15.53,0.0,2.65,0.0,5.51,0.0,0.0,0.0
5496,2.35,9.84,35.99,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.31,1.26,0.0,51.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8781.34,15.53,0.0,7.2,0.9,0.0,0.0,0.0,0.0
5497,2.48,10.36,37.61,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,8.31,0.0,0.0,46.56,0.0,0.0,0.0,3.75,0.0,0.0,0.0,8780.08,15.53,0.0,7.2,0.85,0.0,0.0,0.0,0.0
5498,2.62,10.8,40.89,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,15.37,0.0,0.0,40.99,0.0,0.0,0.0,10.8,0.0,0.0,0.0,8783.83,15.53,0.0,7.2,0.78,0.0,0.0,0.0,0.0
5499,2.67,11.16,42.28,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,18.19,0.0,0.0,39.0,0.0,0.0,0.0,13.62,0.0,0.0,0.0,8794.63,15.53,0.0,7.2,0.76,0.0,0.0,0.0,0.0
5500,2.72,11.61,44.43,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,20.68,0.0,0.0,38.31,0.0,0.0,0.0,16.12,0.0,0.0,0.0,8808.25,15.53,0.0,7.2,0.76,0.0,0.0,0.0,0.0
5501,2.72,12.06,46.15,1.76,0.0,2.18,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,23.61,0.0,0.0,38.35,0.0,0.0,0.0,19.04,0.0,0.0,0.0,8824.37,15.53,0.0,7.2,0.76,0.0,0.0,0.0,0.0
5502,2.6,12.55,48.74,12.29,0.0,2.22,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,26.9,0.0,0.0,38.78,6.55,0.0,0.0,22.34,0.0,0.0,0.0,8843.41,10.0,0.0,7.2,0.76,0.0,0.0,0.0,0.0
5503,2.61,13.59,59.69,28.25,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,41.04,6.55,0.0,0.0,22.34,5.89,0.0,0.0,8865.75,-0.0,0.0,7.2,0.79,0.0,0.0,0.0,0.0
5504,2.59,14.54,69.06,44.07,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,45.34,6.55,0.0,12.39,22.34,11.79,0.0,0.0,8888.09,-0.0,0.0,7.2,0.83,0.0,0.0,0.0,0.0
5505,2.54,15.05,73.26,56.79,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,49.35,6.55,0.0,0.0,22.34,17.68,0.0,11.15,8910.42,-0.0,0.0,7.2,0.88,0.0,0.0,0.0,0.0
5506,2.51,15.47,75.31,64.33,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,52.63,6.55,0.0,0.0,22.34,23.57,0.0,11.15,8932.76,-0.0,0.0,7.2,0.91,0.0,0.0,0.0,0.0
5507,2.58,15.87,76.87,66.77,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,55.89,6.55,0.0,12.39,22.34,29.47,0.0,11.15,8955.1,-0.0,0.0,7.2,0.95,0.0,0.0,0.0,0.0
5508,2.68,16.19,77.33,64.41,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,60.51,6.55,0.0,0.0,22.34,35.36,0.0,22.3,8977.44,-0.0,0.0,7.2,1.0,0.0,0.0,0.0,0.0
5509,2.74,16.51,76.15,56.98,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,63.47,6.55,0.0,5.62,22.34,41.25,0.0,22.3,8999.77,-0.0,0.0,7.2,1.03,0.0,0.0,0.0,0.0
5510,2.75,16.65,73.09,45.06,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,66.9,6.55,0.0,12.39,22.34,47.15,0.0,27.35,9022.11,-0.0,0.0,7.2,1.07,0.0,0.0,0.0,0.0
5511,2.72,16.37,68.66,32.02,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,67.33,6.55,0.0,12.28,22.34,53.04,0.0,38.5,9044.45,-0.0,0.0,7.2,1.07,0.0,0.0,0.0,0.0
5512,2.62,15.29,59.36,18.97,0.0,2.28,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,26.9,0.0,0.0,65.61,2.0,0.0,0.0,22.34,58.93,0.0,49.55,9066.79,12.58,0.0,7.2,1.06,0.0,0.0,0.0,0.0
5513,2.43,13.42,46.36,6.83,0.0,2.28,0.0,0.0,0.0,0.0,0.0,4.96,0.0,7.2,0.0,0.0,15.33,0.0,0.0,63.04,0.0,0.0,0.0,10.77,60.73,0.0,49.55,9089.12,15.53,0.0,0.0,8.23,0.0,0.0,0.0,0.0
5514,2.12,11.43,39.87,0.54,0.0,2.36,0.0,0.0,0.0,0.0,0.0,4.96,0.0,5.78,0.0,0.0,4.57,0.0,0.0,60.98,0.0,0.0,0.0,0.0,52.73,0.0,49.55,9099.89,15.53,0.0,1.42,0.0,0.0,0.0,0.0,6.79
5515,1.94,10.08,37.33,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,4.96,0.0,7.2,0.0,4.13,4.57,0.0,0.0,62.03,0.0,0.0,0.0,0.0,46.3,0.0,49.55,9099.89,15.53,0.0,0.0,0.0,0.0,0.0,0.0,8.22
5516,1.89,9.11,34.5,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,4.96,0.0,7.2,0.0,9.14,4.57,0.0,0.0,63.28,0.0,0.0,0.0,0.0,38.3,0.0,45.2,9099.89,15.53,0.0,0.0,0.0,0.0,0.0,0.0,8.23
5517,1.87,8.44,31.89,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,4.96,0.0,7.16,0.0,12.39,4.57,0.0,0.0,63.16,0.0,0.0,0.0,0.0,30.3,0.0,35.58,9099.89,15.53,0.0,0.04,0.0,0.0,0.0,0.0,8.19
5518,1.96,8.4,30.59,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,4.96,0.0,5.38,0.0,12.39,4.57,0.0,0.0,60.03,0.0,0.0,0.0,0.0,22.35,0.0,22.54,9099.89,15.53,0.0,1.82,0.0,0.0,0.0,0.0,6.38
5519,2.18,8.97,30.93,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,4.96,0.0,4.3,0.0,9.03,4.57,0.0,0.0,56.68,0.0,0.0,0.0,0.0,16.37,0.0,9.5,9099.89,15.53,0.0,2.9,0.0,0.0,0.0,0.0,5.26
5520,2.44,9.72,32.86,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,4.96,0.0,4.66,0.0,0.0,4.57,0.0,0.0,50.78,0.0,0.0,0.0,0.0,11.59,0.0,0.0,9099.89,15.53,0.0,2.54,0.0,0.0,0.0,0.0,5.56
5521,2.6,10.15,34.19,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,5.95,0.0,0.0,46.0,0.0,0.0,0.0,1.39,6.41,0.0,0.0,9099.89,15.53,0.0,7.2,0.84,0.0,0.0,0.0,0.0
5522,2.61,10.39,34.63,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,10.84,0.0,0.0,40.24,0.0,0.0,0.0,6.27,6.41,0.0,0.0,9101.28,15.53,0.0,7.2,0.78,0.0,0.0,0.0,0.0
